date,temp_atmos_10,radW/m2,netW/m2
date
2022-01-05 20:30:00+00:00,-12.12,190.20,-0.37
2022-01-05 20:45:00+00:00,-12.20,162.72,-9.25
2022-01-05 21:00:00+00:00,-12.07,182.69,-2.35
2022-01-05 21:15:00+00:00,-12.22,127.94,-14.82
2022-01-05 21:30:00+00:00,-12.15,128.82,-1.05
2022-01-05 21:45:00+00:00,-12.00,103.20,-16.72
2022-01-05 22:00:00+00:00,-12.02,82.24,-15.48
2022-01-05 22:15:00+00:00,-12.00,68.59,-12.93
2022-01-05 22:30:00+00:00,-11.94,56.93,-5.45
2022-01-05 22:45:00+00:00,-11.96,51.66,-10.46
2022-01-05 23:00:00+00:00,-12.02,49.52,-5.37
2022-01-05 23:15:00+00:00,-12.12,48.65,-6.72
2022-01-05 23:30:00+00:00,-12.10,49.09,-7.64
2022-01-05 23:45:00+00:00,-12.00,47.85,-11.99
2022-01-06 00:00:00+00:00,-11.96,49.65,-14.49
2022-01-06 00:15:00+00:00,-12.04,48.57,-10.63
2022-01-06 00:30:00+00:00,-12.06,49.60,-11.30
2022-01-06 00:45:00+00:00,-12.07,49.98,-10.92
2022-01-06 01:00:00+00:00,-12.06,48.88,-15.43
2022-01-06 01:15:00+00:00,-12.03,47.95,-18.01
2022-01-06 01:30:00+00:00,-12.06,48.99,-13.20
2022-01-06 01:45:00+00:00,-12.10,49.12,-12.63
2022-01-06 02:00:00+00:00,-12.07,48.69,-16.50
2022-01-06 02:15:00+00:00,-12.08,49.01,-16.20
2022-01-06 02:30:00+00:00,-12.12,48.52,-17.26
2022-01-06 02:45:00+00:00,-12.12,47.05,-16.45
2022-01-06 03:00:00+00:00,-12.15,40.25,-18.95
2022-01-06 03:15:00+00:00,-12.06,38.75,-6.55
2022-01-06 03:30:00+00:00,-11.97,38.82,-1.23
2022-01-06 03:45:00+00:00,-11.94,39.91,-4.90
2022-01-06 04:00:00+00:00,-11.97,38.52,-7.66
2022-01-06 04:15:00+00:00,-12.10,39.01,-10.52
2022-01-06 04:30:00+00:00,-12.22,38.84,-9.84
2022-01-06 04:45:00+00:00,-12.27,38.26,-9.07
2022-01-06 05:00:00+00:00,-12.41,37.60,-12.76
2022-01-06 05:15:00+00:00,-12.61,38.27,-15.69
2022-01-06 05:30:00+00:00,-12.74,36.74,-15.15
2022-01-06 05:45:00+00:00,-12.91,38.17,-13.84
2022-01-06 06:00:00+00:00,-13.02,37.01,-12.81
2022-01-06 06:15:00+00:00,-13.11,37.69,-14.02
2022-01-06 06:30:00+00:00,-13.24,37.58,-17.01
2022-01-06 06:45:00+00:00,-13.38,37.93,-18.56
2022-01-06 07:00:00+00:00,-13.54,36.32,-21.30
2022-01-06 07:15:00+00:00,-13.71,38.08,-23.35
2022-01-06 07:30:00+00:00,-13.79,35.89,-23.65
2022-01-06 07:45:00+00:00,-13.81,37.25,-23.27
2022-01-06 08:00:00+00:00,-13.88,37.63,-23.77
2022-01-06 08:15:00+00:00,-13.94,37.62,-23.90
2022-01-06 08:30:00+00:00,-14.10,37.72,-22.49
2022-01-06 08:45:00+00:00,-14.20,38.62,-23.80
2022-01-06 09:00:00+00:00,-14.31,36.59,-23.78
2022-01-06 09:15:00+00:00,-14.46,37.88,-20.54
2022-01-06 09:30:00+00:00,-14.48,38.05,-20.69
2022-01-06 09:45:00+00:00,-14.62,38.88,-22.91
2022-01-06 10:00:00+00:00,-14.72,37.83,-22.59
2022-01-06 10:15:00+00:00,-14.82,38.42,-22.68
2022-01-06 10:30:00+00:00,-14.92,37.34,-24.32
2022-01-06 10:45:00+00:00,-14.93,38.91,-21.94
2022-01-06 11:00:00+00:00,-15.03,38.85,-24.03
2022-01-06 11:15:00+00:00,-15.09,39.41,-23.91
2022-01-06 11:30:00+00:00,-15.20,38.45,-24.98
2022-01-06 11:45:00+00:00,-15.33,39.85,-23.07
2022-01-06 12:00:00+00:00,-15.42,39.46,-24.03
2022-01-06 12:15:00+00:00,-15.47,42.20,-24.33
2022-01-06 12:30:00+00:00,-15.54,46.40,-23.98
2022-01-06 12:45:00+00:00,-15.63,47.01,-25.07
2022-01-06 13:00:00+00:00,-15.78,45.87,-25.32
2022-01-06 13:15:00+00:00,-15.87,48.45,-23.62
2022-01-06 13:30:00+00:00,-15.87,54.19,-20.76
2022-01-06 13:45:00+00:00,-15.98,62.37,-20.12
2022-01-06 14:00:00+00:00,-15.99,91.07,-12.96
2022-01-06 14:15:00+00:00,-15.88,148.90,-2.18
2022-01-06 14:30:00+00:00,-15.71,205.38,1.04
2022-01-06 14:45:00+00:00,-15.39,246.28,20.91
2022-01-06 15:00:00+00:00,-15.12,282.58,36.46
2022-01-06 15:15:00+00:00,-14.74,314.92,42.28
2022-01-06 15:30:00+00:00,-14.31,345.62,45.92
2022-01-06 15:45:00+00:00,-13.97,371.84,49.21
2022-01-06 16:00:00+00:00,-13.76,399.44,68.91
2022-01-06 16:15:00+00:00,-13.19,427.72,129.41
2022-01-06 16:30:00+00:00,-12.94,444.71,135.48
2022-01-06 16:45:00+00:00,-12.59,464.78,117.58
2022-01-06 17:00:00+00:00,-12.56,483.65,73.78
2022-01-06 17:15:00+00:00,-12.32,498.00,69.04
2022-01-06 17:30:00+00:00,-12.08,506.27,73.80
2022-01-06 17:45:00+00:00,-11.86,511.20,82.80
2022-01-06 18:00:00+00:00,-11.95,513.55,66.97
2022-01-06 18:15:00+00:00,-11.81,513.32,50.19
2022-01-06 18:30:00+00:00,-11.59,511.27,58.35
2022-01-06 18:45:00+00:00,-11.45,502.94,36.15
2022-01-06 19:00:00+00:00,-11.31,490.02,37.00
2022-01-06 19:15:00+00:00,-11.39,464.59,13.52
2022-01-06 19:30:00+00:00,-11.44,404.32,-12.42
2022-01-06 19:45:00+00:00,-11.63,223.95,-88.48
2022-01-06 20:00:00+00:00,-11.54,233.70,-89.45
2022-01-06 20:15:00+00:00,-11.66,167.69,-47.80
2022-01-06 20:30:00+00:00,-11.46,199.78,1.05
2022-01-06 20:45:00+00:00,-11.51,168.70,-20.13
2022-01-06 21:00:00+00:00,-11.59,149.21,-11.66
2022-01-06 21:15:00+00:00,-11.58,152.17,-15.46
2022-01-06 21:30:00+00:00,-11.76,119.90,-18.05
2022-01-06 21:45:00+00:00,-11.73,121.51,-4.59
2022-01-06 22:00:00+00:00,-11.92,105.63,-20.88
2022-01-06 22:15:00+00:00,-12.07,81.69,-25.46
2022-01-06 22:30:00+00:00,-12.18,54.79,-9.57
2022-01-06 22:45:00+00:00,-12.26,46.34,-11.30
2022-01-06 23:00:00+00:00,-12.33,43.43,-7.83
2022-01-06 23:15:00+00:00,-12.40,42.71,-10.00
2022-01-06 23:30:00+00:00,-12.47,42.93,-10.98
2022-01-06 23:45:00+00:00,-12.56,42.82,-7.09
2022-01-07 00:00:00+00:00,-13.08,42.17,-7.57
2022-01-07 00:15:00+00:00,-13.45,41.80,-6.24
2022-01-07 00:30:00+00:00,-13.54,42.40,-7.83
2022-01-07 00:45:00+00:00,-13.96,43.16,-10.15
2022-01-07 01:00:00+00:00,-14.33,43.73,-14.34
2022-01-07 01:15:00+00:00,-14.45,43.00,-9.77
2022-01-07 01:30:00+00:00,-14.74,42.39,-20.05
2022-01-07 01:45:00+00:00,-15.18,42.35,-18.40
2022-01-07 02:00:00+00:00,-15.61,41.71,-26.20
2022-01-07 02:15:00+00:00,-15.94,42.53,-27.59
2022-01-07 02:30:00+00:00,-16.14,42.80,-24.82
2022-01-07 02:45:00+00:00,-16.29,42.67,-24.45
2022-01-07 03:00:00+00:00,-16.42,41.27,-25.88
2022-01-07 03:15:00+00:00,-16.56,41.88,-25.94
2022-01-07 03:30:00+00:00,-16.68,42.26,-25.74
2022-01-07 03:45:00+00:00,-16.84,41.78,-24.63
2022-01-07 04:00:00+00:00,-16.99,42.40,-24.26
2022-01-07 04:15:00+00:00,-17.11,40.93,-23.28
2022-01-07 04:30:00+00:00,-17.22,41.59,-25.42
2022-01-07 04:45:00+00:00,-17.31,41.87,-25.56
2022-01-07 05:00:00+00:00,-17.45,42.54,-24.31
2022-01-07 05:15:00+00:00,-17.55,42.70,-24.48
2022-01-07 05:30:00+00:00,-17.66,40.83,-23.41
2022-01-07 05:45:00+00:00,-17.76,42.13,-24.30
2022-01-07 06:00:00+00:00,-17.91,40.00,-25.54
2022-01-07 06:15:00+00:00,-18.10,42.44,-24.80
2022-01-07 06:30:00+00:00,-18.30,41.44,-22.62
2022-01-07 06:45:00+00:00,-18.45,42.30,-24.19
2022-01-07 07:00:00+00:00,-18.49,40.06,-24.07
2022-01-07 07:15:00+00:00,-18.54,41.60,-22.89
2022-01-07 07:30:00+00:00,-18.63,41.48,-23.37
2022-01-07 07:45:00+00:00,-18.66,41.17,-23.30
2022-01-07 08:00:00+00:00,-18.68,40.91,-24.00
2022-01-07 08:15:00+00:00,-18.73,39.77,-24.51
2022-01-07 08:30:00+00:00,-18.76,41.18,-24.82
2022-01-07 08:45:00+00:00,-18.88,41.84,-26.90
2022-01-07 09:00:00+00:00,-18.95,41.23,-25.90
2022-01-07 09:15:00+00:00,-18.95,41.79,-23.16
2022-01-07 09:30:00+00:00,-18.98,41.43,-23.58
2022-01-07 09:45:00+00:00,-19.03,43.18,-24.54
2022-01-07 10:00:00+00:00,-19.19,41.53,-23.43
2022-01-07 10:15:00+00:00,-19.36,41.91,-22.33
2022-01-07 10:30:00+00:00,-19.44,41.70,-23.02
2022-01-07 10:45:00+00:00,-19.56,40.23,-23.77
2022-01-07 11:00:00+00:00,-19.68,39.42,-24.51
2022-01-07 11:15:00+00:00,-19.80,39.84,-22.86
2022-01-07 11:30:00+00:00,-19.89,39.54,-25.44
2022-01-07 11:45:00+00:00,-19.93,45.73,-24.52
2022-01-07 12:00:00+00:00,-19.96,47.11,-25.11
2022-01-07 12:15:00+00:00,-19.98,48.16,-24.52
2022-01-07 12:30:00+00:00,-19.98,46.99,-23.81
2022-01-07 12:45:00+00:00,-20.03,47.07,-25.42
2022-01-07 13:00:00+00:00,-20.09,46.92,-24.67
2022-01-07 13:15:00+00:00,-20.06,49.54,-23.87
2022-01-07 13:30:00+00:00,-20.08,55.50,-22.04
2022-01-07 13:45:00+00:00,-20.07,80.20,-20.21
2022-01-07 14:00:00+00:00,-19.95,122.18,-18.38
2022-01-07 14:15:00+00:00,-19.81,161.56,-8.03
2022-01-07 14:30:00+00:00,-19.60,204.38,2.39
2022-01-07 14:45:00+00:00,-19.25,243.08,25.55
2022-01-07 15:00:00+00:00,-18.93,280.00,40.65
2022-01-07 15:15:00+00:00,-18.35,312.65,57.98
2022-01-07 15:30:00+00:00,-17.86,343.71,66.38
2022-01-07 15:45:00+00:00,-17.50,371.51,74.64
2022-01-07 16:00:00+00:00,-17.16,399.53,82.61
2022-01-07 16:15:00+00:00,-16.52,428.66,110.88
2022-01-07 16:30:00+00:00,-16.55,449.70,135.88
2022-01-07 16:45:00+00:00,-16.45,471.92,146.43
2022-01-07 17:00:00+00:00,-16.47,493.71,140.34
2022-01-07 17:15:00+00:00,-16.03,504.94,138.03
2022-01-07 17:30:00+00:00,-15.44,512.48,118.87
2022-01-07 17:45:00+00:00,-14.93,517.73,110.05
2022-01-07 18:00:00+00:00,-14.84,521.17,88.34
2022-01-07 18:15:00+00:00,-14.41,520.24,75.37
2022-01-07 18:30:00+00:00,-14.10,515.79,73.24
2022-01-07 18:45:00+00:00,-14.05,508.75,82.17
2022-01-07 19:00:00+00:00,-14.01,496.07,78.32
2022-01-07 19:15:00+00:00,-13.56,480.74,51.08
2022-01-07 19:30:00+00:00,-13.26,460.74,41.66
2022-01-07 19:45:00+00:00,-12.96,439.30,24.12
2022-01-07 20:00:00+00:00,-12.92,415.33,5.49
2022-01-07 20:15:00+00:00,-12.98,387.92,-6.78
2022-01-07 20:30:00+00:00,-12.98,362.59,-2.92
2022-01-07 20:45:00+00:00,-12.83,327.20,-12.60
2022-01-07 21:00:00+00:00,-12.74,272.17,-41.47
2022-01-07 21:15:00+00:00,-13.00,186.48,-114.33
2022-01-07 21:30:00+00:00,-12.94,139.27,-41.90
2022-01-07 21:45:00+00:00,-13.05,120.35,-20.34
2022-01-07 22:00:00+00:00,-12.97,107.85,-21.19
2022-01-07 22:15:00+00:00,-13.00,89.92,-22.91
2022-01-07 22:30:00+00:00,-13.02,67.14,-36.88
2022-01-07 22:45:00+00:00,-13.19,44.31,-34.97
2022-01-07 23:00:00+00:00,-13.27,41.23,-34.25
2022-01-07 23:15:00+00:00,-13.35,42.45,-32.06
2022-01-07 23:30:00+00:00,-13.42,40.82,-27.82
2022-01-07 23:45:00+00:00,-13.61,41.00,-23.21
2022-01-08 00:00:00+00:00,-13.76,40.79,-26.45
2022-01-08 00:15:00+00:00,-14.13,41.44,-23.02
2022-01-08 00:30:00+00:00,-14.05,42.65,-20.77
2022-01-08 00:45:00+00:00,-13.67,43.18,-16.79
2022-01-08 01:00:00+00:00,-13.83,43.11,-14.78
2022-01-08 01:15:00+00:00,-14.16,39.52,-7.71
2022-01-08 01:30:00+00:00,-14.14,39.88,-6.53
2022-01-08 01:45:00+00:00,-14.10,39.01,-5.60
2022-01-08 02:00:00+00:00,-14.06,39.04,-6.05
2022-01-08 02:15:00+00:00,-13.97,37.70,-5.08
2022-01-08 02:30:00+00:00,-13.90,38.06,-5.66
2022-01-08 02:45:00+00:00,-13.77,37.86,-3.91
2022-01-08 03:00:00+00:00,-13.61,37.99,-4.06
2022-01-08 03:15:00+00:00,-13.47,37.78,-5.92
2022-01-08 03:30:00+00:00,-13.31,37.38,-6.59
2022-01-08 03:45:00+00:00,-13.06,37.51,-4.59
2022-01-08 04:00:00+00:00,-12.84,37.91,-3.85
2022-01-08 04:15:00+00:00,-12.69,38.08,-3.13
2022-01-08 04:30:00+00:00,-12.51,37.64,-4.48
2022-01-08 04:45:00+00:00,-12.30,37.64,-8.86
2022-01-08 05:00:00+00:00,-12.03,37.28,-11.11
2022-01-08 05:15:00+00:00,-11.74,38.10,-6.17
2022-01-08 05:30:00+00:00,-11.45,36.81,-14.41
2022-01-08 05:45:00+00:00,-11.35,37.62,-21.81
2022-01-08 06:00:00+00:00,-11.44,37.57,-23.28
2022-01-08 06:15:00+00:00,-11.48,36.75,-23.28
2022-01-08 06:30:00+00:00,-11.56,37.61,-22.98
2022-01-08 06:45:00+00:00,-11.54,37.16,-23.00
2022-01-08 07:00:00+00:00,-11.47,37.94,-23.36
2022-01-08 07:15:00+00:00,-11.34,37.71,-22.42
2022-01-08 07:30:00+00:00,-11.22,38.63,-24.02
2022-01-08 07:45:00+00:00,-11.10,38.16,-23.43
2022-01-08 08:00:00+00:00,-10.94,38.91,-22.50
2022-01-08 08:15:00+00:00,-10.80,39.17,-24.06
2022-01-08 08:30:00+00:00,-10.55,38.29,-21.25
2022-01-08 08:45:00+00:00,-10.23,38.15,-17.44
2022-01-08 09:00:00+00:00,-10.09,38.22,-23.86
2022-01-08 09:15:00+00:00,-10.12,38.27,-23.57
2022-01-08 09:30:00+00:00,-10.12,38.08,-23.38
2022-01-08 09:45:00+00:00,-10.15,38.86,-24.10
2022-01-08 10:00:00+00:00,-10.18,38.56,-22.88
2022-01-08 10:15:00+00:00,-10.19,38.17,-23.05
2022-01-08 10:30:00+00:00,-10.23,39.65,-23.18
2022-01-08 10:45:00+00:00,-10.31,37.72,-24.09
2022-01-08 11:00:00+00:00,-10.33,39.56,-23.61
2022-01-08 11:15:00+00:00,-10.31,37.78,-23.34
2022-01-08 11:30:00+00:00,-10.32,38.81,-24.18
2022-01-08 11:45:00+00:00,-10.26,39.24,-23.81
2022-01-08 12:00:00+00:00,-10.16,39.84,-22.66
2022-01-08 12:15:00+00:00,-10.08,39.10,-23.07
2022-01-08 12:30:00+00:00,-10.06,38.11,-22.83
2022-01-08 12:45:00+00:00,-10.05,39.29,-23.66
2022-01-08 13:00:00+00:00,-9.96,38.76,-22.00
2022-01-08 13:15:00+00:00,-9.82,40.96,-20.97
2022-01-08 13:30:00+00:00,-9.74,47.85,-18.86
2022-01-08 13:45:00+00:00,-9.57,65.51,-16.41
2022-01-08 14:00:00+00:00,-9.40,96.37,-10.40
2022-01-08 14:15:00+00:00,-9.10,131.11,1.80
2022-01-08 14:30:00+00:00,-8.69,169.88,14.32
2022-01-08 14:45:00+00:00,-8.36,208.38,29.80
2022-01-08 15:00:00+00:00,-8.08,244.82,51.76
2022-01-08 15:15:00+00:00,-7.81,282.24,78.61
2022-01-08 15:30:00+00:00,-7.53,189.62,21.42
2022-01-08 15:45:00+00:00,-7.48,118.49,-30.48
2022-01-08 16:00:00+00:00,-7.30,121.97,5.78
2022-01-08 16:15:00+00:00,-7.13,114.44,19.79
2022-01-08 16:30:00+00:00,-6.94,121.63,23.28
2022-01-08 16:45:00+00:00,-6.72,119.74,20.68
2022-01-08 17:00:00+00:00,-6.40,143.01,28.14
2022-01-08 17:15:00+00:00,-6.03,137.81,27.69
2022-01-08 17:30:00+00:00,-5.49,204.89,70.24
2022-01-08 17:45:00+00:00,-5.26,164.62,38.35
2022-01-08 18:00:00+00:00,-5.05,133.88,18.44
2022-01-08 18:15:00+00:00,-4.87,125.64,13.28
2022-01-08 18:30:00+00:00,-4.63,115.16,11.33
2022-01-08 18:45:00+00:00,-4.55,98.26,4.52
2022-01-08 19:00:00+00:00,-4.46,104.39,16.77
2022-01-08 19:15:00+00:00,-4.37,101.58,13.34
2022-01-08 19:30:00+00:00,-4.08,96.66,13.66
2022-01-08 19:45:00+00:00,-3.84,91.91,10.21
2022-01-08 20:00:00+00:00,-3.76,84.82,6.97
2022-01-08 20:15:00+00:00,-3.90,72.03,2.33
2022-01-08 20:30:00+00:00,-4.15,59.09,0.14
2022-01-08 20:45:00+00:00,-4.21,53.82,2.40
2022-01-08 21:00:00+00:00,-4.14,50.94,3.32
2022-01-08 21:15:00+00:00,-3.92,50.62,5.06
2022-01-08 21:30:00+00:00,-3.75,48.88,3.11
2022-01-08 21:45:00+00:00,-3.66,44.24,0.80
2022-01-08 22:00:00+00:00,-3.47,42.75,1.76
2022-01-08 22:15:00+00:00,-3.26,41.48,1.81
2022-01-08 22:30:00+00:00,-3.10,39.67,1.20
2022-01-08 22:45:00+00:00,-2.87,37.32,0.91
2022-01-08 23:00:00+00:00,-2.72,35.74,0.56
2022-01-08 23:15:00+00:00,-2.54,36.40,0.93
2022-01-08 23:30:00+00:00,-2.33,36.13,0.94
2022-01-08 23:45:00+00:00,-2.14,35.95,0.42
2022-01-09 00:00:00+00:00,-1.96,35.73,0.08
2022-01-09 00:15:00+00:00,-1.80,35.53,-0.30
2022-01-09 00:30:00+00:00,-1.68,35.24,-0.02
2022-01-09 00:45:00+00:00,-1.52,35.53,0.45
2022-01-09 01:00:00+00:00,-1.33,35.05,0.18
2022-01-09 01:15:00+00:00,-1.16,35.59,0.53
2022-01-09 01:30:00+00:00,-0.92,34.74,1.08
2022-01-09 01:45:00+00:00,-0.67,35.11,1.31
2022-01-09 02:00:00+00:00,-0.41,35.66,2.03
2022-01-09 02:15:00+00:00,-0.30,34.70,1.36
2022-01-09 02:30:00+00:00,-0.24,35.31,1.05
2022-01-09 02:45:00+00:00,-0.15,35.34,0.93
2022-01-09 03:00:00+00:00,-0.07,35.28,0.97
2022-01-09 03:15:00+00:00,0.01,35.66,1.33
2022-01-09 03:30:00+00:00,0.06,35.34,1.53
2022-01-09 03:45:00+00:00,0.13,35.28,1.60
2022-01-09 04:00:00+00:00,0.17,35.55,1.77
2022-01-09 04:15:00+00:00,0.27,35.82,1.94
2022-01-09 04:30:00+00:00,0.42,35.42,2.23
2022-01-09 04:45:00+00:00,0.49,35.55,2.62
2022-01-09 05:00:00+00:00,0.45,35.38,2.59
2022-01-09 05:15:00+00:00,0.41,35.31,2.59
2022-01-09 05:30:00+00:00,0.41,35.11,3.01
2022-01-09 05:45:00+00:00,0.43,34.92,2.86
2022-01-09 06:00:00+00:00,0.42,35.62,3.15
2022-01-09 06:15:00+00:00,0.43,35.55,3.52
2022-01-09 06:30:00+00:00,0.46,35.82,3.49
2022-01-09 06:45:00+00:00,0.48,35.10,4.68
2022-01-09 07:00:00+00:00,0.52,35.63,5.87
2022-01-09 07:15:00+00:00,0.56,35.36,7.60
2022-01-09 07:30:00+00:00,0.49,35.56,8.13
2022-01-09 07:45:00+00:00,0.36,35.35,5.28
2022-01-09 08:00:00+00:00,0.20,35.35,3.88
2022-01-09 08:15:00+00:00,-0.05,35.69,0.48
2022-01-09 08:30:00+00:00,-0.14,35.41,-1.21
2022-01-09 08:45:00+00:00,-0.24,36.01,-2.65
2022-01-09 09:00:00+00:00,-0.31,35.89,-4.73
2022-01-09 09:15:00+00:00,-0.40,35.11,-7.88
2022-01-09 09:30:00+00:00,-0.67,35.38,-13.44
2022-01-09 09:45:00+00:00,-0.79,34.91,-16.14
2022-01-09 10:00:00+00:00,-0.70,35.30,-17.01
2022-01-09 10:15:00+00:00,-0.90,34.31,-20.90
2022-01-09 10:30:00+00:00,-1.02,34.93,-20.38
2022-01-09 10:45:00+00:00,-1.12,34.90,-25.25
2022-01-09 11:00:00+00:00,-1.15,35.22,-24.22
2022-01-09 11:15:00+00:00,-1.18,35.51,-12.36
2022-01-09 11:30:00+00:00,-1.11,34.94,-9.38
2022-01-09 11:45:00+00:00,-0.95,35.72,-5.44
2022-01-09 12:00:00+00:00,-0.97,35.74,-6.08
2022-01-09 12:15:00+00:00,-1.00,35.33,-7.42
2022-01-09 12:30:00+00:00,-1.11,34.54,-17.57
2022-01-09 12:45:00+00:00,-1.28,34.19,-20.17
2022-01-09 13:00:00+00:00,-1.47,33.84,-22.49
2022-01-09 13:15:00+00:00,-1.71,35.72,-20.82
2022-01-09 13:30:00+00:00,-2.31,38.19,-23.99
2022-01-09 13:45:00+00:00,-2.95,45.30,-25.15
2022-01-09 14:00:00+00:00,-3.56,54.89,-22.45
2022-01-09 14:15:00+00:00,-3.88,76.25,-16.04
2022-01-09 14:30:00+00:00,-4.10,155.79,5.08
2022-01-09 14:45:00+00:00,-4.44,187.31,8.17
2022-01-09 15:00:00+00:00,-5.01,204.61,-16.58
2022-01-09 15:15:00+00:00,-5.17,276.43,32.28
2022-01-09 15:30:00+00:00,-5.08,316.67,52.56
2022-01-09 15:45:00+00:00,-5.16,341.97,30.68
2022-01-09 16:00:00+00:00,-5.27,351.13,19.70
2022-01-09 16:15:00+00:00,-5.41,380.45,32.87
2022-01-09 16:30:00+00:00,-5.29,413.79,43.57
2022-01-09 16:45:00+00:00,-5.43,443.96,45.94
2022-01-09 17:00:00+00:00,-5.22,467.95,64.59
2022-01-09 17:15:00+00:00,-5.10,490.62,67.21
2022-01-09 17:30:00+00:00,-5.34,512.89,39.74
2022-01-09 17:45:00+00:00,-5.93,443.60,22.64
2022-01-09 18:00:00+00:00,-6.25,473.84,72.03
2022-01-09 18:15:00+00:00,-6.42,468.15,54.92
2022-01-09 18:30:00+00:00,-6.70,439.12,24.60
2022-01-09 18:45:00+00:00,-6.71,440.60,38.01
2022-01-09 19:00:00+00:00,-6.83,503.25,42.91
2022-01-09 19:15:00+00:00,-6.79,500.60,34.89
2022-01-09 19:30:00+00:00,-6.98,490.14,0.81
2022-01-09 19:45:00+00:00,-7.11,446.65,3.70
2022-01-09 20:00:00+00:00,-6.98,404.93,0.15
2022-01-09 20:15:00+00:00,-7.13,388.97,-18.28
2022-01-09 20:30:00+00:00,-7.09,368.96,-29.51
2022-01-09 20:45:00+00:00,-7.21,336.60,-39.16
2022-01-09 21:00:00+00:00,-7.23,299.53,-57.45
2022-01-09 21:15:00+00:00,-7.23,259.79,-60.48
2022-01-09 21:30:00+00:00,-7.60,218.74,-82.90
2022-01-09 21:45:00+00:00,-8.12,176.72,-107.65
2022-01-09 22:00:00+00:00,-8.60,135.59,-150.00
2022-01-09 22:15:00+00:00,-8.92,97.29,-90.33
2022-01-09 22:30:00+00:00,-9.36,67.91,-72.78
2022-01-09 22:45:00+00:00,-9.89,41.47,-43.58
2022-01-09 23:00:00+00:00,-10.21,36.14,-32.08
2022-01-09 23:15:00+00:00,-10.55,34.23,-30.74
2022-01-09 23:30:00+00:00,-10.79,35.39,-30.90
2022-01-09 23:45:00+00:00,-11.09,35.50,-29.08
2022-01-10 00:00:00+00:00,-11.37,35.38,-29.82
2022-01-10 00:15:00+00:00,-11.50,35.02,-27.46
2022-01-10 00:30:00+00:00,-11.59,34.34,-28.57
2022-01-10 00:45:00+00:00,-11.61,34.94,-29.11
2022-01-10 01:00:00+00:00,-11.68,35.12,-27.44
2022-01-10 01:15:00+00:00,-11.67,36.32,-24.46
2022-01-10 01:30:00+00:00,-11.83,35.22,-26.22
2022-01-10 01:45:00+00:00,-11.88,34.58,-26.31
2022-01-10 02:00:00+00:00,-11.97,36.13,-27.50
2022-01-10 02:15:00+00:00,-12.08,34.36,-26.00
2022-01-10 02:30:00+00:00,-12.23,35.33,-25.99
2022-01-10 02:45:00+00:00,-12.42,35.97,-25.34
2022-01-10 03:00:00+00:00,-12.58,35.87,-27.41
2022-01-10 03:15:00+00:00,-12.77,35.56,-26.99
2022-01-10 03:30:00+00:00,-12.90,35.33,-25.86
2022-01-10 03:45:00+00:00,-13.04,34.76,-27.71
2022-01-10 04:00:00+00:00,-13.10,35.08,-25.85
2022-01-10 04:15:00+00:00,-13.16,35.10,-25.15
2022-01-10 04:30:00+00:00,-13.15,35.10,-25.23
2022-01-10 04:45:00+00:00,-13.13,34.87,-25.03
2022-01-10 05:00:00+00:00,-13.11,34.66,-25.27
2022-01-10 05:15:00+00:00,-13.16,34.86,-27.04
2022-01-10 05:30:00+00:00,-13.17,35.82,-26.13
2022-01-10 05:45:00+00:00,-13.11,36.18,-22.28
2022-01-10 06:00:00+00:00,-12.91,36.27,-3.11
2022-01-10 06:15:00+00:00,-12.60,34.89,-3.40
2022-01-10 06:30:00+00:00,-12.33,36.10,-4.16
2022-01-10 06:45:00+00:00,-12.18,36.19,-4.98
2022-01-10 07:00:00+00:00,-12.11,35.80,-6.07
2022-01-10 07:15:00+00:00,-12.04,35.74,-7.12
2022-01-10 07:30:00+00:00,-11.93,35.52,-2.68
2022-01-10 07:45:00+00:00,-11.80,34.83,-1.92
2022-01-10 08:00:00+00:00,-11.67,36.03,-2.50
2022-01-10 08:15:00+00:00,-11.58,34.90,-4.26
2022-01-10 08:30:00+00:00,-11.47,36.09,-3.10
2022-01-10 08:45:00+00:00,-11.42,35.54,-3.33
2022-01-10 09:00:00+00:00,-11.33,36.29,-3.20
2022-01-10 09:15:00+00:00,-11.27,35.67,-2.98
2022-01-10 09:30:00+00:00,-11.21,36.12,-2.72
2022-01-10 09:45:00+00:00,-11.06,35.76,-4.05
2022-01-10 10:00:00+00:00,-10.89,35.73,-4.88
2022-01-10 10:15:00+00:00,-10.82,36.11,-4.78
2022-01-10 10:30:00+00:00,-10.73,35.66,-4.30
2022-01-10 10:45:00+00:00,-10.67,35.95,-4.76
2022-01-10 11:00:00+00:00,-10.71,36.12,-4.51
2022-01-10 11:15:00+00:00,-10.66,36.42,-4.76
2022-01-10 11:30:00+00:00,-10.55,35.53,-4.36
2022-01-10 11:45:00+00:00,-10.48,35.67,-4.80
2022-01-10 12:00:00+00:00,-10.51,36.82,-4.77
2022-01-10 12:15:00+00:00,-10.49,36.34,-6.05
2022-01-10 12:30:00+00:00,-10.55,36.07,-9.61
2022-01-10 12:45:00+00:00,-10.59,36.81,-9.37
2022-01-10 13:00:00+00:00,-10.54,39.55,-11.50
2022-01-10 13:15:00+00:00,-10.57,39.82,-13.10
2022-01-10 13:30:00+00:00,-10.56,47.10,-11.92
2022-01-10 13:45:00+00:00,-10.51,58.98,-9.68
2022-01-10 14:00:00+00:00,-10.40,79.09,-2.92
